filename,faceId,gender,age,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,smile,faceRectangleTop,faceRectangleLeft,faceRectangleWidth,faceRectangleHeight,pupilLeft.x,pupilLeft.y,pupilRight.x,pupilRight.y,noseTip.x,noseTip.y,mouthLeft.x,mouthLeft.y,mouthRight.x,mouthRight.y,eyebrowLeftOuter.x,eyebrowLeftOuter.y,eyebrowLeftInner.x,eyebrowLeftInner.y,eyeLeftOuter.x,eyeLeftOuter.y,eyeLeftTop.x,eyeLeftTop.y,eyeLeftBottom.x,eyeLeftBottom.y,eyeLeftInner.x,eyeLeftInner.y,eyebrowRightInner.x,eyebrowRightInner.y,eyebrowRightOuter.x,eyebrowRightOuter.y,eyeRightInner.x,eyeRightInner.y,eyeRightTop.x,eyeRightTop.y,eyeRightBottom.x,eyeRightBottom.y,eyeRightOuter.x,eyeRightOuter.y,noseRootLeft.x,noseRootLeft.y,noseRootRight.x,noseRootRight.y,noseLeftAlarTop.x,noseLeftAlarTop.y,noseRightAlarTop.x,noseRightAlarTop.y,noseLeftAlarOutTip.x,noseLeftAlarOutTip.y,noseRightAlarOutTip.x,noseRightAlarOutTip.y,upperLipTop.x,upperLipTop.y,upperLipBottom.x,upperLipBottom.y,underLipTop.x,underLipTop.y,underLipBottom.x,underLipBottom.y
18692-S_20140426_1809_02.AVI.mp4-5605.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18696-S_20140426_1809_02.AVI.mp4-8020.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18697-S_20140426_1809_02.AVI.mp4-8325.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187-A_20130601_0819_03.mp4-20350.jpg,4aa7026f-e74e-418d-8a58-1210da6c2bea,female,25,0,0.008,0.003,0,0.566,0.396,0.026,0,0.566,51,270,131,131,302.3,90.4,361.5,82.2,333.3,116.6,318.1,150.7,362.6,146.9,275.6,83.5,312,71.9,292,94.3,301.8,87.9,302.5,95,312.4,91.4,340.1,66.3,381.5,66.9,350.2,85.3,360.2,79.3,361.7,87,370.5,83.5,321.3,89.8,338.6,86.7,321.1,114.5,346,111.2,315.7,121.4,353.7,117.7,337.2,136.3,337.9,143.5,339.8,158.7,340.3,166.7
18705-S_20140426_1809_04.AVI.mp4-1520.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18718-S_20140426_1809_06.AVI.mp4-6860.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872-A_20130727_1014_01.mp4-42315.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18723-S_20140426_1809_09.mp4-510.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18732-S_20140426_1809_10.mp4-5835.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18733-S_20140426_1809_10.mp4-6180.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18736-S_20140426_1809_11.mp4-1480.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18737-S_20140426_1809_11.mp4-1530.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18738-S_20140426_1809_11.mp4-1595.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877-A_20130727_1014_01.mp4-48035.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878-A_20130727_1014_01.mp4-48160.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18793-S_20140503_1816_01.AVI.mp4-14855.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18797-S_20140503_1816_02.AVI.mp4-1490.jpg,a967ae3e-d151-4973-986d-a5f373ce1b6e,male,12,0,0,0,0,0,0.674,0,0.325,0,153,175,84,84,197.9,175.2,235.7,177.5,214.8,190.7,202.2,214.9,231.7,218.4,179.5,164.1,207.4,160.9,191.3,175.8,197.1,173.4,197,177.3,202.7,175.7,224.7,161.5,251.9,168.2,230.2,177.2,236,175.8,236,179.7,241.2,178.8,209.5,176.3,221.9,176.4,207.5,187.3,224.5,187.9,202.7,195,228.1,197.3,216.5,209.9,216.2,214.3,216.7,217.4,216.5,222.8
18798-S_20140503_1816_02.AVI.mp4-1550.jpg,a792baf1-649f-4c8f-b90d-c698c824c5e5,female,18,0,0.027,0.001,0.003,0.21,0.369,0.003,0.386,0.21,172,230,89,89,258.5,194.3,298.4,200.8,277,217,254.2,236.3,286.6,242.1,246,182,274.2,184.2,251.1,193,258.9,191.2,257.2,197.1,265.2,195.8,290.8,186.1,314.7,193.9,291.9,200.2,299.1,198.2,298.5,204,305,201.9,273.2,197.6,285.4,199.7,269.2,209.5,286.3,211.4,261.9,217,288.5,222.2,273.3,233.3,272.6,237.6,271.7,240.7,270.1,246
188-A_20130601_0819_03.mp4-21080.jpg,dcd68fd8-531a-45c1-8bd2-d00ea71fb93a,female,21,0.001,0.002,0,0.001,0.785,0.202,0.001,0.009,0.785,215,149,113,113,193.8,233.2,232.8,252.7,207.1,275.9,180.7,292.9,211.7,307.8,178.4,212.2,206.6,225.5,186.5,230.9,194.9,229.5,191.9,236.3,198.5,237.8,226.3,237.9,247.9,247,225.8,251.8,234.5,249.1,231.6,256.7,238,256.8,205.5,244.7,218.5,250.4,198.9,263.2,216.7,271.4,191.7,269.6,217.9,280,202.9,291.8,200.6,297.5,197.9,304.7,195,313.6
18801-S_20140503_1816_02.AVI.mp4-10950.jpg,5bc16553-ee86-41d4-873b-8a7b240474b4,female,25,0,0,0,0,0.999,0,0,0.001,0.999,20,58,140,140,96,61.7,160,58.8,126.6,91.3,99.5,123.8,160.6,122.3,66.2,46.5,111.8,42.4,84.6,62.4,94.1,58.2,94.1,65.1,104.9,62.4,140.1,39,188.3,44.3,149.8,59.8,160.4,54.6,160.3,62.5,170.4,59.7,115,63.8,135.3,63,109.5,84.9,138.8,82.8,107.1,95.9,148.6,93.8,128,114.1,127.5,120,127.3,128.7,128.1,137.5
18804-S_20140503_1816_02.AVI.mp4-13040.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18853-S_20140503_1816_07.mp4-5360.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18859-S_20140508_1821_01.mp4-2910.jpg,18bf15d3-dad0-47da-894b-7c17721b055a,male,18,0,0.065,0.001,0.001,0.668,0.217,0.039,0.008,0.668,0,183,104,98,211.5,23.1,259.1,21.1,232.8,45.3,216.8,71.6,255.8,70.9,190.5,13.8,223,8.3,203.6,25.1,210.8,21.3,211.6,26.3,218.9,23.1,243.6,6.9,278.5,8.6,251.2,22.2,259.3,18.7,259.9,24.5,266.9,21.9,227.6,23.4,240.4,23,224.4,39.9,243.6,39,220.2,49.2,248.1,49.2,236.2,63.5,236.1,70.3,235.2,75.5,235.3,84
18860-S_20140508_1821_01.mp4-6195.jpg,52dbb485-19af-4855-adce-8d280ff9b0d7,female,18,0,0,0,0,0,0.983,0.001,0.016,0,78,10,72,72,31.8,95.9,61.4,96.6,45.5,113.4,33.6,132.5,56.4,133.9,18.1,86.1,40.5,86.5,26.5,95.6,31.6,93.9,31.2,97.5,36.5,96.1,52.9,85.9,74.8,87.1,55.6,96.6,61.2,95,61.1,98.2,65.7,96.9,41.9,96.5,51.6,97.3,39.9,110.5,51.7,110.4,36.8,116,54.5,116.2,44.5,126.7,43.9,131.8,43.2,134.7,42.7,141.4
18875-S_20140508_1821_02.mp4-17715.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18876-S_20140508_1821_02.mp4-18080.jpg,3a317f81-9e3d-49c0-aca1-9801b4f58b83,male,4,0,0,0,0,0.977,0.023,0,0,0.977,82,218,64,64,241.8,96.4,269,105.9,248.5,117.3,231.1,123.6,259.4,131.8,233.6,86.8,250.7,94.2,237,94.9,242.2,95,240.8,97.5,245.5,98.5,263.6,99.1,282.7,102.6,264.5,105.2,269.7,104.9,268.9,107.5,273.4,107.5,249.9,101.5,259,104.6,243.9,110.6,257.1,114.6,239.7,114.5,257.8,119.8,245.1,127,244.6,128.7,243.2,131.4,242,134.2
18880-S_20140508_1821_03.mp4-2150.jpg,1787acd1-7faf-41f7-bc80-95779f2d4c7f,male,14,0,0.014,0,0.002,0.556,0.375,0.01,0.043,0.556,49,331,55,55,346.6,64.1,371,64.8,359.2,73.4,346.7,90,367.2,91.6,338.2,56.2,355.4,55.9,342.4,64.1,346.1,62.6,345.9,65.3,350.4,64.5,366.3,56.3,380.8,59,367.1,65.3,371.5,63.5,371.3,66.3,374.9,65.3,355.4,64.7,363.4,65,353.1,71.6,364.8,72.3,349.8,76.1,366.4,77.1,357.4,85.7,357.3,89.2,357.9,91.2,357.6,95.5
18903-S_20140508_1821_06.mp4-4325.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891-A_20130727_1014_02.mp4-5980.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892-A_20130727_1014_02.mp4-6765.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18930-S_20140510_1823_01.mp4-7660.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18933-S_20140510_1823_01.mp4-9880.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18935-S_20140510_1823_01.mp4-11690.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18938-S_20140510_1823_01.mp4-17265.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18940-S_20140510_1823_01.mp4-20315.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18941-S_20140510_1823_01.mp4-21210.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18942-S_20140510_1823_01.mp4-25190.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895-A_20130727_1014_02.mp4-12875.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18974-S_20140510_1823_07.mp4-4320.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18975-S_20140510_1823_07.mp4-4590.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18976-S_20140510_1823_07.mp4-5000.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18977-S_20140510_1823_07.mp4-5055.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18978-S_20140510_1823_07.mp4-7050.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18993-S_20140510_1823_10.mp4-7165.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18994-S_20140510_1823_10.mp4-7885.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19015-S_20140514_1827_03.mp4-1415.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-A_20130731_1018_01.mp4-1740.jpg,4b382426-8077-4b82-b2b7-8ec8f9dff728,female,20,0.004,0.004,0.028,0,0.953,0.01,0,0,0.953,184,175,138,138,214.4,221.3,271.1,219.5,238.9,259.3,220.9,286.7,276.5,284.9,187.6,209.4,224.7,206.8,204.2,223.4,214,218.9,214.1,227,225.5,223.3,257.5,205.3,299,208,259.6,223.3,270.7,217.4,271.4,224.7,282,220.4,233.3,224.2,249.2,223.8,226.5,250.6,254.5,248.8,221.4,261.3,263.1,259,243.6,280.6,244.1,286,245,293.2,244.7,302.6
19044-S_20140514_1827_04.mp4-19910.jpg,fd975f43-9eed-4b11-9fac-fe0906f000e6,male,14,0.001,0.001,0,0.001,0.077,0.856,0.008,0.056,0.077,174,233,42,42,243.2,186.8,261.1,183.1,252.5,196.2,248.3,206.7,262,203.6,237,184.5,247.2,181.4,241,187.6,243.6,185.2,244,188.3,246.9,186.6,255.9,179.6,269.3,178,258.5,184.3,261.1,181.4,261.9,184.8,264.6,182.7,249.8,186.3,255.3,185.3,249.4,193.3,257,192.7,247.8,197.4,258.9,195.7,254.1,203.1,254.6,205.1,254.9,207.6,255.6,210.8
19049-S_20140514_1827_04.mp4-24090.jpg,07c9413f-c98e-4758-8525-e497497cf546,female,0,0.003,0.003,0.001,0.008,0.002,0.912,0.016,0.055,0.002,170,254,52,52,269.1,183.7,293,184.8,277.9,194.6,272.2,210,288,210.6,262.2,176.9,275.6,177.3,264.9,183.6,269.2,181.4,268.8,185.5,273.5,184.2,286.1,177.5,304.3,179.9,289.2,184.9,293.5,183.1,293.5,186.5,297.7,185,277.7,184.9,284.9,185,274.6,192.4,285.7,193.4,272.4,196.8,286.8,197.7,278.9,204.6,279.1,206.4,278.6,211.2,278.6,214.1
19055-S_20140514_1827_04.mp4-31055.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19056-S_20140514_1827_04.mp4-32505.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19058-S_20140514_1827_04.mp4-33585.jpg,4297d70b-a54c-4382-b3a7-f7473337d2be,male,15,0.018,0,0.001,0.007,0.002,0.009,0,0.963,0.002,134,316,96,96,347.1,157,389.3,164.4,364.9,179.6,345.1,205,373.5,211,331.8,143.3,361.6,144.5,340,156.3,346.7,155,345.8,160,353.6,158.3,380.8,147.6,409.3,157.7,381.8,163.9,389.9,162.8,389.1,168.2,396.2,166.8,360.7,159.9,375.1,162.9,355.6,173.1,373.5,176.8,349.1,180.2,375.3,186.7,360,200.9,358.7,205.8,358.8,208.4,357.6,214.6
19059-S_20140514_1827_04.mp4-34265.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19064-S_20140517_1900_01.mp4-610.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-A_20130731_1018_01.mp4-3250.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19070-S_20140517_1900_02.mp4-1730.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19073-S_20140517_1900_02.mp4-6725.jpg,7971d2d6-6ea9-498f-bf8a-5df925b26705,female,11,0.001,0.013,0,0,0.001,0.97,0.003,0.012,0.001,0,160,219,190,212.8,38.7,313.3,27.6,266.1,73.6,236.7,138,319.1,130.8,178.7,24.1,236.9,1.6,199,42.9,211.1,35.2,212.7,41.8,226.4,37.3,282.9,-3.7,349,2.9,300.4,29.6,315.2,24.3,315.1,30.8,329.3,29,245.9,35.9,280.7,32.7,243.7,63.4,291.3,59.9,232.5,83.1,302.5,77.9,271.2,116.7,271.7,128.8,273.8,141.7,273.9,155.6
19079-S_20140517_1900_03.mp4-11010.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19080-S_20140517_1900_03.mp4-13605.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19082-S_20140517_1900_03.mp4-16090.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19089-S_20140517_1900_03.mp4-24945.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-A_20130731_1018_01.mp4-4210.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19094-S_20140517_1900_04.mp4-6540.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19095-S_20140517_1900_04.mp4-6635.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19096-S_20140517_1900_04.mp4-7490.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19097-S_20140517_1900_04.mp4-9745.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19098-S_20140517_1900_04.mp4-9765.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19101-S_20140517_1900_04.mp4-14175.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19111-S_20140517_1900_05.mp4-1905.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19127-S_20140522_1905_01.mp4-5735.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19132-S_20140524_1907_01.mp4-6365.jpg,cd67af3b-68d3-4ec8-917a-4f708067531e,female,11,0,0.002,0,0,0.134,0.838,0.003,0.023,0.134,45,256,85,85,285.1,62.4,319.1,71.9,300.5,86.5,280,105.4,306.9,112.6,276.4,48.2,299.6,54.2,280.2,61.7,286.1,60.1,284.7,66,291.7,65.3,316.4,59.3,335.1,66.1,313.8,71.3,320.3,69.2,319.5,75.8,326.6,74.5,300,67.7,308,70.5,293.4,81.8,306.7,85.2,288,89.3,308.6,94.3,295,103.5,294.4,107.6,294.7,110.8,293.2,116
19133-S_20140524_1907_01.mp4-7460.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19134-S_20140524_1907_02.mp4-1565.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19136-S_20140524_1907_02.mp4-3155.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19146-S_20140524_1907_04.mp4-2060.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19149-S_20140524_1907_04.mp4-7415.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-A_20130731_1018_01.mp4-16450.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-A_20130731_1018_01.mp4-19340.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19164-S_20140524_1907_05.mp4-715.jpg,cb6dd4b3-b282-45ea-b769-76341bfdbed6,female,16,0.001,0,0,0,0.119,0.874,0.002,0.004,0.119,43,54,97,97,87.3,64.4,127.6,72.2,107.4,95.5,80,111,111.6,119.5,69.3,48.4,102.6,53.1,79.7,63.4,87,62.6,86,66.9,92.6,65.9,118.6,57.6,142.7,61.6,120.3,71.8,128,70.6,127,74.6,133.1,73.9,100.9,69.1,113,71.8,96.9,85.7,113.9,89.5,89.8,91.6,117.5,98,99.6,110.6,98.5,115,97,122.6,96,129.4
1917-A_20130731_1018_01.mp4-19375.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19177-S_20140528_1911_01.mp4-5085.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19178-S_20140528_1911_01.mp4-5160.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-A_20130731_1018_01.mp4-20195.jpg,addebb9c-e82b-4b02-829b-8f0fd7d2ee56,female,22,0,0,0,0,0.998,0.002,0,0,0.998,188,286,106,106,313.8,218.9,360.6,215.7,338.6,242.1,320.1,268.8,362.8,263.6,293.8,212,323.7,203.7,307.1,220.8,313.4,217.4,313.5,221.4,320,219.2,348.2,201.9,377.6,206,353.9,216.7,361.3,213.7,361,218,367.6,216.5,329.1,219.3,344.9,218.4,325.6,236,350.1,234,321.3,245.9,355.8,240.8,339,258,339.1,263.1,339.2,274.6,339.7,280.2
19188-S_20140528_1911_02.mp4-4600.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19189-S_20140528_1911_02.mp4-5235.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19191-S_20140528_1911_02.mp4-7225.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-A_20130731_1018_01.mp4-21370.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19205-S_20140528_1911_02.mp4-14235.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19214-S_20140528_1911_02.mp4-25355.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19215-S_20140528_1911_02.mp4-27915.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19217-S_20140528_1911_02.mp4-31575.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19219-S_20140528_1911_02.mp4-34490.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-A_20130731_1018_01.mp4-22440.jpg,3a3214b5-1f62-4e98-8c0e-630d00caf1d1,female,29,0,0,0,0,0.96,0.04,0,0,0.96,272,276,193,193,362.3,305.4,424.5,343.3,364.4,370.9,325,400.8,383.7,431.4,340,275,385.1,298,349.9,300.5,363.8,299.3,357.7,311.5,370.9,314.3,415.9,316.9,461.8,346.5,414.8,341.6,428.9,339.6,424.5,351.9,436.5,351.8,380.6,324,400.3,335.9,358.4,350.7,388.7,369,344,359.8,389.4,386.5,354.9,403.1,351.6,411.8,347,424.3,341.7,436.1
19220-S_20140528_1911_02.mp4-35060.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19222-S_20140528_1911_04.mp4-725.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19223-S_20140528_1911_04.mp4-970.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19234-S_20140528_1911_05.mp4-2435.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19242-S_20140531_1914_01.mp4-5370.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
